"id","Deal"
9921,"Bad"
1902,"Neutral"
17008,"Neutral"
5470,"Good"
25156,"Neutral"
21554,"Neutral"
24796,"Bad"
20538,"Neutral"
15397,"Good"
5517,"Neutral"
23502,"Neutral"
11794,"Good"
220,"Neutral"
18598,"Neutral"
16582,"Neutral"
7190,"Neutral"
2654,"Neutral"
5567,"Bad"
18003,"Bad"
20106,"Bad"
10262,"Bad"
24277,"Neutral"
22778,"Bad"
11317,"Bad"
16062,"Neutral"
19707,"Good"
3265,"Good"
8366,"Neutral"
19546,"Good"
6472,"Neutral"
2216,"Neutral"
1609,"Neutral"
1617,"Neutral"
15746,"Good"
2626,"Good"
11905,"Neutral"
3883,"Neutral"
22874,"Good"
1818,"Good"
6573,"Neutral"
24904,"Bad"
23807,"Good"
7292,"Neutral"
23933,"Bad"
3654,"Neutral"
13127,"Good"
13175,"Bad"
12443,"Good"
3090,"Good"
14672,"Neutral"
13458,"Good"
12364,"Good"
2209,"Neutral"
183,"Neutral"
20018,"Good"
10188,"Good"
18850,"Bad"
10469,"Neutral"
21444,"Good"
21483,"Bad"
2289,"Neutral"
8162,"Neutral"
16991,"Bad"
23343,"Neutral"
20632,"Bad"
17526,"Neutral"
2335,"Neutral"
10359,"Neutral"
9752,"Bad"
14603,"Good"
20313,"Bad"
4765,"Good"
20201,"Neutral"
4858,"Neutral"
24291,"Neutral"
19719,"Good"
24697,"Neutral"
16963,"Neutral"
6689,"Neutral"
13942,"Bad"
10419,"Good"
17692,"Neutral"
1579,"Good"
10690,"Neutral"
11504,"Neutral"
5521,"Neutral"
2803,"Bad"
19529,"Neutral"
8108,"Neutral"
4061,"Neutral"
16167,"Neutral"
24924,"Neutral"
19713,"Neutral"
11688,"Neutral"
1272,"Neutral"
22813,"Neutral"
6622,"Neutral"
22579,"Neutral"
3867,"Neutral"
6824,"Good"
5611,"Neutral"
425,"Neutral"
8527,"Good"
17431,"Neutral"
18218,"Good"
24104,"Good"
11394,"Bad"
147,"Good"
13757,"Neutral"
9532,"Neutral"
18129,"Neutral"
19223,"Neutral"
21170,"Good"
761,"Bad"
16557,"Neutral"
6712,"Neutral"
14532,"Neutral"
9527,"Bad"
1518,"Neutral"
24873,"Good"
20586,"Neutral"
2114,"Neutral"
2818,"Neutral"
3865,"Neutral"
18837,"Neutral"
13489,"Neutral"
23863,"Neutral"
21026,"Bad"
6445,"Neutral"
5680,"Neutral"
7584,"Neutral"
19718,"Bad"
20943,"Good"
1386,"Good"
2451,"Bad"
1628,"Good"
3497,"Neutral"
5163,"Good"
15936,"Neutral"
2977,"Neutral"
16340,"Bad"
8243,"Neutral"
4517,"Bad"
13966,"Neutral"
9324,"Neutral"
9202,"Good"
21431,"Neutral"
17421,"Neutral"
5433,"Good"
16790,"Neutral"
19826,"Bad"
9990,"Neutral"
2092,"Good"
25301,"Neutral"
19101,"Bad"
9403,"Neutral"
14632,"Bad"
19891,"Good"
16703,"Neutral"
335,"Neutral"
18796,"Neutral"
4180,"Good"
6486,"Neutral"
5077,"Bad"
2188,"Neutral"
251,"Neutral"
25235,"Neutral"
18759,"Good"
5003,"Neutral"
25203,"Neutral"
6494,"Bad"
17494,"Neutral"
12326,"Bad"
23170,"Neutral"
22280,"Bad"
19648,"Neutral"
8924,"Bad"
12733,"Neutral"
788,"Bad"
8482,"Neutral"
12247,"Neutral"
4162,"Neutral"
23174,"Neutral"
21468,"Bad"
22657,"Neutral"
10996,"Neutral"
17304,"Bad"
25115,"Neutral"
9079,"Neutral"
1423,"Neutral"
2402,"Good"
1274,"Neutral"
9019,"Bad"
16797,"Good"
18960,"Good"
25087,"Neutral"
17147,"Bad"
4634,"Bad"
7827,"Neutral"
21557,"Good"
11955,"Neutral"
12721,"Neutral"
19929,"Neutral"
11588,"Neutral"
4913,"Bad"
24786,"Neutral"
20464,"Neutral"
16299,"Neutral"
2578,"Neutral"
4373,"Good"
8122,"Good"
18556,"Neutral"
22167,"Bad"
7219,"Neutral"
12856,"Neutral"
25288,"Good"
15962,"Neutral"
4337,"Neutral"
17793,"Neutral"
1027,"Neutral"
2456,"Good"
3253,"Bad"
11261,"Neutral"
23231,"Neutral"
18858,"Neutral"
18917,"Good"
19376,"Neutral"
23230,"Neutral"
17785,"Neutral"
16730,"Good"
13179,"Neutral"
6656,"Neutral"
2551,"Neutral"
23263,"Bad"
23334,"Good"
23752,"Neutral"
13828,"Good"
5420,"Bad"
20042,"Bad"
5949,"Good"
21699,"Neutral"
24980,"Neutral"
18465,"Neutral"
1535,"Bad"
12990,"Bad"
5259,"Bad"
23813,"Bad"
12754,"Good"
18824,"Bad"
5708,"Neutral"
17722,"Bad"
9429,"Bad"
24731,"Bad"
20819,"Neutral"
15868,"Neutral"
845,"Neutral"
2749,"Bad"
2013,"Bad"
3838,"Bad"
19259,"Bad"
20336,"Bad"
22952,"Bad"
19550,"Bad"
770,"Bad"
14284,"Bad"
4287,"Bad"
729,"Bad"
8787,"Bad"
13398,"Neutral"
6426,"Neutral"
21336,"Bad"
4791,"Neutral"
10855,"Good"
16809,"Bad"
9785,"Neutral"
1507,"Neutral"
23359,"Neutral"
10444,"Bad"
18661,"Neutral"
69,"Neutral"
6300,"Bad"
22372,"Bad"
17267,"Bad"
19164,"Bad"
13115,"Neutral"
8801,"Bad"
1749,"Bad"
18023,"Neutral"
9027,"Neutral"
1499,"Bad"
16681,"Bad"
16194,"Neutral"
6676,"Bad"
7568,"Bad"
24609,"Neutral"
675,"Bad"
6261,"Bad"
15597,"Bad"
18699,"Neutral"
13474,"Bad"
9276,"Neutral"
25300,"Neutral"
22836,"Neutral"
13324,"Neutral"
10446,"Neutral"
5651,"Neutral"
9944,"Neutral"
4290,"Neutral"
13518,"Neutral"
6287,"Neutral"
11406,"Neutral"
20983,"Bad"
3520,"Bad"
9278,"Bad"
7493,"Neutral"
17402,"Neutral"
25547,"Bad"
21495,"Neutral"
2834,"Bad"
15830,"Bad"
23454,"Bad"
6695,"Bad"
11805,"Bad"
16206,"Bad"
6019,"Bad"
5065,"Bad"
19911,"Good"
2240,"Neutral"
9161,"Neutral"
4388,"Neutral"
6212,"Neutral"
23824,"Bad"
15438,"Neutral"
21690,"Neutral"
5853,"Neutral"
24951,"Neutral"
22541,"Bad"
13698,"Neutral"
21244,"Neutral"
6793,"Bad"
9009,"Bad"
18374,"Good"
20072,"Bad"
13879,"Good"
5871,"Neutral"
16508,"Neutral"
118,"Neutral"
10975,"Bad"
18369,"Bad"
11832,"Bad"
11770,"Bad"
4494,"Bad"
13328,"Bad"
2784,"Bad"
4453,"Bad"
7901,"Good"
21190,"Bad"
20425,"Bad"
14818,"Bad"
2684,"Neutral"
17992,"Bad"
4018,"Neutral"
10100,"Neutral"
92,"Bad"
19703,"Bad"
13939,"Neutral"
20775,"Bad"
21099,"Neutral"
13836,"Neutral"
19275,"Bad"
15946,"Neutral"
23457,"Neutral"
9183,"Neutral"
12742,"Bad"
14203,"Bad"
15115,"Bad"
7308,"Good"
16569,"Neutral"
11470,"Neutral"
16664,"Neutral"
6046,"Bad"
10260,"Bad"
21725,"Bad"
7907,"Neutral"
14732,"Neutral"
16305,"Neutral"
25544,"Bad"
24060,"Bad"
19865,"Neutral"
23781,"Neutral"
19094,"Neutral"
909,"Neutral"
6523,"Bad"
1554,"Bad"
12235,"Neutral"
21399,"Good"
7877,"Neutral"
10094,"Neutral"
6370,"Bad"
16657,"Bad"
18325,"Neutral"
21672,"Bad"
5044,"Good"
8837,"Good"
17337,"Neutral"
19498,"Neutral"
19528,"Bad"
2172,"Bad"
584,"Bad"
22803,"Bad"
8749,"Bad"
20177,"Bad"
3870,"Neutral"
3163,"Bad"
15730,"Bad"
7024,"Bad"
10894,"Neutral"
13392,"Bad"
7552,"Good"
7539,"Bad"
1416,"Bad"
13098,"Neutral"
12370,"Neutral"
7264,"Bad"
9898,"Neutral"
25491,"Neutral"
24426,"Neutral"
23983,"Neutral"
7137,"Neutral"
5184,"Bad"
22525,"Neutral"
10186,"Bad"
12322,"Bad"
21476,"Bad"
22530,"Good"
23907,"Bad"
447,"Bad"
19534,"Neutral"
459,"Neutral"
11824,"Bad"
2966,"Neutral"
9032,"Neutral"
8300,"Neutral"
5026,"Neutral"
1863,"Bad"
25557,"Neutral"
21187,"Neutral"
14017,"Neutral"
12444,"Neutral"
22521,"Neutral"
20334,"Neutral"
2190,"Neutral"
6891,"Neutral"
1502,"Bad"
892,"Neutral"
2969,"Good"
25106,"Bad"
13652,"Neutral"
24215,"Neutral"
5628,"Neutral"
18269,"Good"
19312,"Bad"
10221,"Neutral"
15636,"Neutral"
24946,"Neutral"
3444,"Neutral"
22649,"Bad"
24218,"Bad"
23852,"Neutral"
15909,"Good"
894,"Bad"
13266,"Neutral"
5996,"Bad"
14499,"Good"
21035,"Bad"
1013,"Neutral"
14979,"Neutral"
10005,"Neutral"
400,"Neutral"
22957,"Bad"
13286,"Bad"
1827,"Good"
21662,"Bad"
11081,"Neutral"
17289,"Bad"
13287,"Neutral"
9720,"Neutral"
12631,"Neutral"
9639,"Neutral"
6236,"Neutral"
14212,"Neutral"
2719,"Bad"
18667,"Neutral"
15473,"Neutral"
1214,"Bad"
13537,"Good"
2906,"Bad"
13171,"Bad"
8196,"Neutral"
21461,"Bad"
20936,"Neutral"
4165,"Neutral"
25198,"Neutral"
5999,"Neutral"
17291,"Neutral"
55,"Neutral"
1257,"Bad"
3884,"Neutral"
5990,"Neutral"
9891,"Bad"
11808,"Bad"
20675,"Bad"
8646,"Neutral"
13722,"Good"
10893,"Bad"
13615,"Neutral"
9881,"Bad"
24106,"Neutral"
8436,"Bad"
418,"Good"
6247,"Neutral"
14868,"Neutral"
14118,"Bad"
15103,"Bad"
16481,"Neutral"
15302,"Bad"
15790,"Neutral"
20769,"Neutral"
9031,"Neutral"
42,"Bad"
1011,"Neutral"
12435,"Bad"
23682,"Neutral"
14376,"Neutral"
9674,"Neutral"
12955,"Bad"
9887,"Neutral"
19727,"Neutral"
1510,"Bad"
16903,"Good"
14535,"Neutral"
6887,"Good"
19683,"Bad"
2029,"Good"
633,"Neutral"
3331,"Neutral"
23738,"Bad"
22274,"Bad"
21711,"Neutral"
20310,"Neutral"
12739,"Bad"
13752,"Neutral"
6462,"Good"
13145,"Neutral"
16887,"Neutral"
12386,"Good"
5469,"Neutral"
5105,"Bad"
24703,"Bad"
1505,"Good"
13749,"Neutral"
20191,"Neutral"
5217,"Bad"
19757,"Neutral"
22345,"Neutral"
18746,"Bad"
8909,"Bad"
10198,"Neutral"
11335,"Neutral"
362,"Bad"
2060,"Neutral"
5107,"Neutral"
8167,"Bad"
3032,"Neutral"
13110,"Neutral"
16893,"Good"
8511,"Good"
12559,"Neutral"
15318,"Bad"
9653,"Neutral"
24941,"Neutral"
16052,"Bad"
25305,"Bad"
10849,"Neutral"
7192,"Neutral"
14372,"Bad"
3928,"Good"
7054,"Bad"
7313,"Good"
19014,"Bad"
16546,"Bad"
16588,"Bad"
14237,"Good"
7435,"Good"
1849,"Neutral"
11170,"Neutral"
8616,"Neutral"
8908,"Bad"
14838,"Neutral"
12658,"Neutral"
17030,"Good"
21333,"Neutral"
23123,"Bad"
16148,"Neutral"
9877,"Bad"
21213,"Bad"
323,"Bad"
23039,"Good"
18545,"Neutral"
15024,"Neutral"
13841,"Neutral"
10170,"Neutral"
6888,"Neutral"
2421,"Neutral"
6969,"Neutral"
22638,"Neutral"
531,"Bad"
3974,"Good"
8431,"Bad"
17908,"Good"
9735,"Neutral"
10952,"Good"
13380,"Neutral"
11986,"Neutral"
25287,"Neutral"
1110,"Good"
10777,"Neutral"
10223,"Neutral"
3300,"Neutral"
3419,"Good"
20550,"Neutral"
9947,"Neutral"
8728,"Good"
103,"Neutral"
11442,"Neutral"
25382,"Bad"
16029,"Neutral"
1691,"Neutral"
16756,"Good"
21036,"Neutral"
17122,"Bad"
14328,"Bad"
19391,"Neutral"
14733,"Bad"
561,"Neutral"
24774,"Neutral"
21010,"Good"
20282,"Neutral"
8743,"Neutral"
9354,"Neutral"
242,"Good"
4375,"Neutral"
5106,"Bad"
6928,"Bad"
20899,"Neutral"
24909,"Neutral"
16971,"Neutral"
23814,"Neutral"
16895,"Neutral"
17906,"Neutral"
6823,"Bad"
17393,"Neutral"
16538,"Neutral"
25164,"Bad"
6820,"Neutral"
17673,"Neutral"
12410,"Neutral"
6988,"Bad"
5971,"Bad"
15001,"Neutral"
2614,"Neutral"
11927,"Bad"
15329,"Neutral"
5001,"Bad"
1809,"Neutral"
15815,"Neutral"
14447,"Neutral"
9470,"Bad"
18338,"Bad"
7649,"Neutral"
25501,"Neutral"
23522,"Neutral"
17609,"Neutral"
923,"Neutral"
25137,"Bad"
6715,"Neutral"
21659,"Neutral"
23121,"Good"
17778,"Bad"
12915,"Neutral"
13038,"Neutral"
6234,"Neutral"
6118,"Good"
8304,"Bad"
14255,"Bad"
22510,"Bad"
17619,"Neutral"
25070,"Neutral"
3202,"Neutral"
12524,"Bad"
8797,"Neutral"
3334,"Good"
24555,"Neutral"
12285,"Neutral"
14596,"Neutral"
18357,"Neutral"
9248,"Bad"
11437,"Good"
23140,"Bad"
10220,"Neutral"
18483,"Neutral"
3707,"Bad"
13548,"Good"
17312,"Good"
16666,"Neutral"
25047,"Good"
22227,"Neutral"
14085,"Neutral"
16761,"Neutral"
8861,"Neutral"
3393,"Neutral"
10073,"Neutral"
11371,"Bad"
18454,"Good"
24453,"Bad"
23761,"Neutral"
925,"Neutral"
3359,"Neutral"
21098,"Bad"
3724,"Neutral"
11254,"Neutral"
9434,"Neutral"
14171,"Neutral"
20003,"Neutral"
25476,"Neutral"
8223,"Bad"
23236,"Bad"
20736,"Neutral"
12599,"Neutral"
11226,"Neutral"
20822,"Bad"
5276,"Neutral"
18605,"Neutral"
13383,"Neutral"
16,"Bad"
25327,"Good"
1756,"Neutral"
6862,"Neutral"
2443,"Neutral"
3580,"Bad"
24601,"Neutral"
2448,"Neutral"
16382,"Neutral"
3387,"Bad"
21118,"Bad"
717,"Neutral"
8891,"Neutral"
10113,"Neutral"
11533,"Bad"
6064,"Good"
23155,"Bad"
2989,"Neutral"
23923,"Neutral"
11813,"Good"
8089,"Neutral"
8857,"Neutral"
20888,"Good"
19672,"Neutral"
18701,"Neutral"
4367,"Good"
10202,"Neutral"
8018,"Neutral"
8262,"Bad"
5829,"Good"
975,"Neutral"
369,"Neutral"
18226,"Neutral"
2315,"Neutral"
10092,"Bad"
11424,"Neutral"
8919,"Bad"
25194,"Bad"
21189,"Neutral"
7916,"Bad"
8927,"Bad"
9612,"Neutral"
3540,"Neutral"
1716,"Bad"
23504,"Neutral"
16988,"Good"
22369,"Neutral"
5649,"Bad"
2936,"Neutral"
7188,"Neutral"
22980,"Good"
9497,"Neutral"
25411,"Bad"
20397,"Good"
2785,"Neutral"
23558,"Bad"
15538,"Bad"
19914,"Neutral"
20482,"Bad"
8091,"Good"
18576,"Neutral"
11086,"Neutral"
10967,"Good"
24089,"Neutral"
10728,"Neutral"
23484,"Bad"
16684,"Bad"
7693,"Neutral"
5260,"Good"
17044,"Good"
12796,"Neutral"
2347,"Neutral"
8655,"Bad"
23169,"Neutral"
1501,"Bad"
12799,"Good"
616,"Bad"
6207,"Good"
22279,"Neutral"
22769,"Bad"
4877,"Neutral"
22046,"Neutral"
13664,"Bad"
24232,"Bad"
6211,"Bad"
20786,"Good"
12087,"Neutral"
18602,"Bad"
11603,"Good"
11721,"Bad"
8077,"Good"
6378,"Neutral"
388,"Neutral"
24442,"Neutral"
13357,"Neutral"
20032,"Neutral"
10110,"Bad"
3435,"Neutral"
6909,"Bad"
5091,"Good"
14248,"Neutral"
15500,"Neutral"
9304,"Neutral"
1533,"Neutral"
16964,"Neutral"
15750,"Good"
20002,"Good"
17572,"Neutral"
17574,"Neutral"
4091,"Neutral"
8828,"Neutral"
9317,"Neutral"
18914,"Neutral"
6687,"Neutral"
8470,"Neutral"
12722,"Neutral"
1140,"Bad"
3693,"Bad"
22971,"Bad"
14224,"Neutral"
15726,"Bad"
11679,"Good"
6090,"Neutral"
4752,"Neutral"
7955,"Neutral"
16699,"Bad"
23549,"Good"
21323,"Bad"
21885,"Neutral"
7273,"Neutral"
4962,"Good"
7755,"Good"
8726,"Bad"
6180,"Neutral"
16788,"Neutral"
14933,"Neutral"
312,"Bad"
11971,"Neutral"
20602,"Neutral"
2381,"Neutral"
15136,"Bad"
22707,"Neutral"
21366,"Neutral"
12140,"Neutral"
10683,"Neutral"
24531,"Neutral"
24170,"Neutral"
1577,"Neutral"
15427,"Neutral"
23323,"Neutral"
20168,"Neutral"
3646,"Bad"
1459,"Bad"
14053,"Bad"
14946,"Bad"
16163,"Good"
11788,"Neutral"
3040,"Neutral"
14259,"Good"
15479,"Neutral"
11194,"Bad"
6005,"Bad"
18035,"Neutral"
541,"Bad"
6414,"Good"
16899,"Good"
5601,"Neutral"
15201,"Bad"
7230,"Neutral"
14717,"Bad"
1722,"Neutral"
15083,"Bad"
12534,"Bad"
10352,"Good"
20151,"Bad"
19831,"Bad"
3881,"Bad"
22587,"Neutral"
719,"Neutral"
12864,"Bad"
23075,"Neutral"
13640,"Bad"
18255,"Good"
3068,"Neutral"
20198,"Bad"
9999,"Neutral"
22025,"Neutral"
4167,"Bad"
2343,"Bad"
19959,"Neutral"
9391,"Bad"
23851,"Neutral"
1373,"Neutral"
14457,"Bad"
24380,"Neutral"
8589,"Neutral"
12921,"Neutral"
2355,"Neutral"
18351,"Neutral"
5478,"Good"
22767,"Bad"
9489,"Neutral"
1715,"Bad"
5845,"Bad"
3052,"Bad"
15848,"Bad"
24594,"Bad"
5644,"Neutral"
12528,"Good"
11724,"Neutral"
1276,"Neutral"
20957,"Good"
20107,"Good"
4434,"Bad"
13994,"Bad"
8008,"Neutral"
20677,"Neutral"
12541,"Good"
2337,"Bad"
14892,"Neutral"
1247,"Bad"
11370,"Neutral"
16108,"Neutral"
22667,"Neutral"
6026,"Neutral"
24130,"Neutral"
13925,"Neutral"
79,"Neutral"
19515,"Neutral"
927,"Good"
5060,"Good"
9315,"Neutral"
10167,"Bad"
20082,"Neutral"
16038,"Neutral"
13609,"Bad"
17701,"Neutral"
5797,"Bad"
14745,"Bad"
6729,"Neutral"
11309,"Neutral"
9283,"Bad"
11834,"Bad"
12197,"Neutral"
18153,"Neutral"
3988,"Bad"
24637,"Bad"
223,"Bad"
6737,"Neutral"
9095,"Neutral"
20511,"Neutral"
18570,"Bad"
13707,"Bad"
3384,"Good"
24762,"Bad"
16178,"Bad"
6182,"Neutral"
2862,"Neutral"
6630,"Neutral"
17239,"Neutral"
2258,"Neutral"
24649,"Bad"
25013,"Neutral"
23553,"Bad"
6671,"Neutral"
25140,"Neutral"
15418,"Bad"
5340,"Bad"
5707,"Bad"
23199,"Neutral"
13726,"Good"
22837,"Neutral"
20288,"Neutral"
5062,"Bad"
25473,"Good"
18425,"Good"
3165,"Neutral"
2070,"Bad"
10212,"Bad"
22116,"Bad"
6604,"Bad"
7992,"Neutral"
13092,"Neutral"
18558,"Good"
1961,"Neutral"
19937,"Neutral"
1713,"Bad"
10099,"Bad"
11798,"Bad"
9491,"Bad"
25161,"Neutral"
20064,"Bad"
19704,"Neutral"
385,"Bad"
9374,"Good"
12375,"Neutral"
13873,"Bad"
22582,"Bad"
23195,"Bad"
2699,"Bad"
23557,"Bad"
3800,"Neutral"
153,"Bad"
4163,"Good"
21413,"Neutral"
4283,"Neutral"
10720,"Bad"
9876,"Neutral"
15348,"Neutral"
3565,"Good"
5870,"Neutral"
2953,"Neutral"
4660,"Neutral"
20407,"Neutral"
3279,"Bad"
5954,"Good"
7980,"Good"
4661,"Neutral"
21790,"Good"
2843,"Good"
7174,"Neutral"
11432,"Neutral"
17869,"Bad"
3659,"Good"
8551,"Neutral"
4179,"Neutral"
24714,"Neutral"
11598,"Bad"
9775,"Bad"
20709,"Bad"
21682,"Bad"
10509,"Bad"
22171,"Neutral"
5285,"Good"
3826,"Good"
15571,"Bad"
17076,"Bad"
23712,"Neutral"
16302,"Bad"
14038,"Bad"
17439,"Neutral"
22422,"Neutral"
11855,"Neutral"
11127,"Neutral"
24611,"Neutral"
2379,"Neutral"
13197,"Bad"
11616,"Good"
11258,"Neutral"
4333,"Bad"
6518,"Bad"
22917,"Neutral"
21822,"Neutral"
15586,"Neutral"
24327,"Neutral"
3360,"Neutral"
612,"Bad"
7006,"Neutral"
24989,"Bad"
23166,"Neutral"
21065,"Neutral"
22763,"Bad"
6483,"Bad"
3204,"Neutral"
15032,"Good"
1552,"Neutral"
4591,"Neutral"
19652,"Neutral"
10787,"Neutral"
23183,"Neutral"
14436,"Bad"
11521,"Neutral"
17230,"Neutral"
1440,"Neutral"
24034,"Neutral"
10913,"Bad"
4845,"Neutral"
13227,"Bad"
6016,"Bad"
11893,"Bad"
13350,"Neutral"
20400,"Neutral"
23069,"Neutral"
24887,"Neutral"
22703,"Bad"
18815,"Neutral"
12506,"Neutral"
8486,"Good"
20523,"Neutral"
9227,"Neutral"
22592,"Neutral"
25146,"Neutral"
4009,"Neutral"
23770,"Bad"
13928,"Bad"
6317,"Bad"
10532,"Neutral"
13488,"Neutral"
12400,"Neutral"
4496,"Neutral"
1946,"Good"
4986,"Neutral"
23300,"Neutral"
19407,"Neutral"
19210,"Neutral"
6089,"Neutral"
13863,"Bad"
4022,"Neutral"
21881,"Neutral"
16290,"Neutral"
16537,"Bad"
24069,"Neutral"
13990,"Neutral"
4874,"Neutral"
8766,"Good"
3786,"Bad"
19337,"Neutral"
23104,"Bad"
20155,"Neutral"
4036,"Bad"
15212,"Neutral"
6350,"Bad"
21289,"Bad"
11693,"Neutral"
18134,"Bad"
4770,"Neutral"
7685,"Bad"
399,"Bad"
8537,"Neutral"
9269,"Bad"
20445,"Neutral"
18015,"Neutral"
5748,"Bad"
22353,"Good"
851,"Neutral"
11500,"Neutral"
22107,"Good"
14664,"Neutral"
17173,"Neutral"
5995,"Bad"
25190,"Neutral"
20820,"Neutral"
6448,"Bad"
11429,"Bad"
22203,"Neutral"
10129,"Good"
2847,"Good"
14507,"Bad"
12203,"Good"
2972,"Bad"
5160,"Neutral"
23259,"Neutral"
21927,"Bad"
7711,"Bad"
5890,"Bad"
3340,"Neutral"
13310,"Neutral"
1522,"Neutral"
2330,"Neutral"
18895,"Neutral"
24362,"Bad"
5534,"Neutral"
14525,"Bad"
11002,"Good"
1162,"Good"
23395,"Neutral"
17926,"Neutral"
24610,"Neutral"
7848,"Neutral"
7730,"Neutral"
6635,"Good"
20485,"Bad"
12105,"Neutral"
8416,"Neutral"
20326,"Neutral"
18827,"Good"
15878,"Neutral"
17860,"Neutral"
8221,"Good"
6526,"Neutral"
6525,"Neutral"
6163,"Neutral"
9766,"Neutral"
20502,"Neutral"
16286,"Neutral"
5439,"Neutral"
3614,"Bad"
19651,"Neutral"
8478,"Neutral"
9454,"Bad"
17713,"Bad"
9698,"Neutral"
8601,"Good"
11156,"Neutral"
25248,"Good"
8483,"Bad"
24156,"Neutral"
20751,"Neutral"
19299,"Neutral"
3992,"Bad"
12740,"Bad"
16874,"Neutral"
20518,"Good"
14445,"Neutral"
2054,"Neutral"
19909,"Neutral"
23190,"Good"
8128,"Neutral"
12253,"Neutral"
20156,"Bad"
15784,"Bad"
13239,"Bad"
7772,"Neutral"
3478,"Bad"
10772,"Neutral"
2221,"Good"
8622,"Bad"
4213,"Neutral"
1947,"Neutral"
1219,"Bad"
13368,"Neutral"
7905,"Neutral"
25517,"Neutral"
16772,"Good"
1916,"Bad"
13860,"Neutral"
1839,"Neutral"
13987,"Neutral"
10340,"Bad"
23826,"Neutral"
17871,"Bad"
5361,"Good"
22729,"Neutral"
15926,"Neutral"
17382,"Good"
21755,"Neutral"
13503,"Bad"
10347,"Bad"
21521,"Neutral"
11320,"Neutral"
12050,"Neutral"
6709,"Neutral"
4889,"Neutral"
17040,"Neutral"
23110,"Neutral"
9263,"Bad"
8171,"Neutral"
16917,"Bad"
9627,"Bad"
21903,"Bad"
20807,"Bad"
12913,"Neutral"
7938,"Bad"
606,"Good"
2424,"Neutral"
10888,"Neutral"
14655,"Good"
1455,"Bad"
568,"Bad"
15998,"Bad"
21707,"Neutral"
10371,"Bad"
21467,"Neutral"
3325,"Neutral"
18107,"Neutral"
11149,"Neutral"
13578,"Neutral"
1183,"Neutral"
15602,"Bad"
1757,"Neutral"
25323,"Neutral"
7829,"Bad"
4917,"Neutral"
10383,"Neutral"
19496,"Neutral"
16947,"Neutral"
12573,"Bad"
24479,"Neutral"
20590,"Neutral"
23271,"Neutral"
4561,"Neutral"
7356,"Neutral"
2736,"Neutral"
10638,"Neutral"
8574,"Neutral"
22790,"Good"
3840,"Neutral"
921,"Neutral"
21205,"Neutral"
15132,"Good"
23276,"Neutral"
14899,"Neutral"
4937,"Neutral"
2222,"Neutral"
2103,"Neutral"
23685,"Neutral"
8381,"Neutral"
10284,"Bad"
1335,"Neutral"
19562,"Neutral"
7537,"Bad"
22073,"Neutral"
22599,"Neutral"
3166,"Neutral"
20621,"Bad"
17138,"Bad"
10451,"Neutral"
16896,"Good"
18676,"Good"
11513,"Neutral"
18071,"Neutral"
18439,"Neutral"
3018,"Bad"
12124,"Neutral"
9578,"Bad"
21721,"Neutral"
22453,"Good"
23548,"Bad"
9943,"Bad"
10311,"Bad"
17964,"Bad"
10310,"Neutral"
16993,"Good"
20639,"Neutral"
21126,"Neutral"
4120,"Bad"
8004,"Bad"
24888,"Bad"
476,"Bad"
25060,"Neutral"
2664,"Neutral"
1004,"Good"
8134,"Neutral"
2872,"Neutral"
6151,"Neutral"
23235,"Neutral"
646,"Neutral"
2187,"Neutral"
3725,"Neutral"
18911,"Good"
8467,"Neutral"
8385,"Neutral"
21223,"Neutral"
7740,"Neutral"
12397,"Neutral"
16248,"Bad"
19771,"Neutral"
15518,"Bad"
13741,"Bad"
20300,"Bad"
9369,"Bad"
14349,"Neutral"
3779,"Bad"
21999,"Neutral"
10868,"Bad"
1030,"Bad"
17068,"Bad"
24719,"Good"
2814,"Neutral"
22739,"Bad"
16906,"Bad"
24559,"Bad"
25412,"Bad"
5251,"Neutral"
6345,"Bad"
8653,"Neutral"
22504,"Neutral"
3914,"Bad"
17767,"Bad"
15495,"Neutral"
8778,"Neutral"
8334,"Neutral"
14247,"Bad"
17769,"Neutral"
7042,"Good"
3355,"Bad"
19030,"Neutral"
2265,"Neutral"
20167,"Neutral"
23447,"Neutral"
15671,"Good"
24868,"Neutral"
6318,"Neutral"
23572,"Bad"
14417,"Good"
24421,"Bad"
6077,"Neutral"
8388,"Neutral"
1311,"Neutral"
9446,"Neutral"
19973,"Neutral"
5765,"Good"
14147,"Neutral"
13053,"Bad"
13340,"Good"
8966,"Neutral"
16747,"Good"
20755,"Bad"
4799,"Bad"
15610,"Bad"
1769,"Bad"
20354,"Neutral"
15857,"Bad"
7963,"Bad"
16709,"Neutral"
21450,"Bad"
6145,"Neutral"
18172,"Neutral"
3715,"Neutral"
1686,"Neutral"
6146,"Neutral"
9751,"Neutral"
19995,"Neutral"
7606,"Bad"
18870,"Bad"
14609,"Neutral"
15059,"Neutral"
14332,"Bad"
4211,"Neutral"
2754,"Neutral"
17937,"Neutral"
24783,"Neutral"
5671,"Bad"
10046,"Bad"
2553,"Good"
13084,"Bad"
698,"Neutral"
1913,"Bad"
19689,"Good"
14953,"Bad"
14184,"Neutral"
23659,"Good"
14066,"Good"
7873,"Good"
6815,"Bad"
12086,"Neutral"
16459,"Neutral"
8439,"Neutral"
24033,"Bad"
19657,"Neutral"
25249,"Neutral"
24765,"Neutral"
8121,"Bad"
15292,"Neutral"
3022,"Bad"
10675,"Good"
9341,"Neutral"
18446,"Neutral"
17356,"Neutral"
